code;age
1960797;26
1960803;24
1960812;22
1960817;25
1960822;22
1960826;23
1960832;26
1960834;25
1960837;29
1960867;32
1960871;29
1960872;25
1960873;29
1960899;29
1960902;34
1960907;24
1960909;25
1960913;29
1960920;28
1960921;22
1960923;31
1960930;34
1960933;24
1960940;30
1960958;30
1960959;28
1960961;28
1960971;20
1960977;26
1960984;29
1961008;33
1961011;24
1961016;33
1961035;33
1961039;32
1961043;46
1961044;25
1961052;28
1961053;29
1961057;23
1961058;38
1961059;42
1961061;33
1961062;34
1961064;24
1961065;34
1961066;36
1961067;31
1961080;38
1961081;26
1961108;22
1961112;36
1961120;25
1961122;40
1961168;32
1961169;39
1961170;16
1961173;21
1961203;25
1961204;31
1961205;25
1961207;31
1961212;24
1961213;22
1961218;26
1961234;41
1961243;30
1961245;35
1961246;27
1961249;23
1961255;31
1961259;36
1961260;28
1961262;26
1961266;32
1961270;29
1961272;26
1961275;28
1961276;35
1961279;29
1961294;35
1961299;28
1961300;28
1961314;35
1961317;30
1961318;29
1961332;23
1961342;24
1961343;22
1961345;29
1961346;23
1961347;24
1961348;40
1961349;28
1961352;45
1961362;30
1961363;27
1961403;24
1961406;33
1961414;24
1961431;25
1961525;20
1961528;22
1961530;21
1961541;23
1961543;23
1961554;23
1961555;30
1961556;31
1961561;22
1961564;23
1961612;31
1961623;24
1961629;19
1961633;25
1961647;33
1961651;24
1961652;25
1961660;26
1961661;25
1961669;31
1961671;30
1961672;27
1961684;22
1961699;26
1961704;24
1961705;33
1961706;26
1961709;32
1961735;32
1961744;35
1961747;29
1961760;26
1961764;28
1961877;28
1961995;19
1962075;28
1962123;27
1962216;24
1962225;34
1962227;29
1962229;33
1962231;28
1962237;22
1962267;38
1962479;23
1962545;24
1962549;29
1962559;26
1962576;22
1962578;22
1962581;21
1962582;23
1962583;27
1962588;33
1962589;28
1962590;26
1962593;31
1962611;27
1962612;24
1962624;32
1962626;30
1962627;24
1962661;33
1962670;22
1962683;22
1962740;35
1962752;31
1962763;31
1962764;26
1962788;33
1962829;24
1962953;25
1963004;33
1963031;35
1963042;30
1963077;30
1963091;31
1963098;28
1963245;28
1963249;29
1963262;31
1963343;22
1963378;36
1963383;36
1963384;27
1963385;39
1963386;36
1963424;23
1963505;40
1963520;26
1963543;34
1963549;26
1963562;32
1963577;28
1963584;28
1963587;30
1963632;18
1963633;24
1963634;18
1963635;20
1963638;24
1963639;23
1963640;22
1963651;33
1963653;24
1963655;25
1963658;31
1963660;37
1963661;28
1963680;26
1963709;28
1963716;23
1963761;25
1963792;32
1963793;23
1963799;24
1963800;33
1963806;34
1963842;24
1963862;23
1963875;26
1963896;26
1963898;22
1963914;28
1963915;23
1963918;27
1964008;26
1964029;23
1964049;23
1964053;29
1964058;28
1964063;34
1964064;31
1964065;21
1964066;31
1964067;38
1964069;39
1964075;38
1964076;26
1964083;23
1964085;35
1964088;27
1964089;32
1964090;29
1964094;31
1964100;29
1964102;28
1964104;35
1964106;24
1964125;21
1964133;39
1964136;29
1964140;36
1964151;28
1964152;27
1964167;31
1964169;35
1964172;33
1964178;36
1964180;38
1964183;25
1964196;37
1964314;26
1964347;29
1964497;18
1964498;37
1964500;30
1964529;25
1964545;24
1964547;29
1964548;30
1964553;24
1964556;33
1964559;28
1964565;27
1964567;33
1964570;22
1964577;29
1964579;33
1964582;26
1964583;23
1964622;22
1964623;30
1964788;23
1964846;28
1964860;33
1964877;40
1964899;39
1964935;25
1964967;27
1964984;24
1965086;24
1965087;27
1965088;25
1965089;31
1965090;31
1965094;25
1965102;42
1965120;25
1965125;27
1965135;27
1965136;20
1965137;32
1965138;39
1965139;33
1965141;25
1965143;19
1965146;29
1965147;26
1965148;21
1965149;25
1965150;29
1965151;27
1965153;35
1965154;22
1965155;32
1965157;25
1965200;23
1965202;27
1965205;29
1965211;27
1965220;32
1965223;28
1965226;21
1965233;30
1965234;27
1965246;36
1965250;24
1965254;33
1965262;31
1965268;34
1965270;29
1965273;39
1965279;25
1965282;32
1965289;28
1965298;29
1965302;24
1965303;24
1965304;31
1965306;29
1965308;26
1965326;28
1965327;26
1965366;21
1965375;59
1965384;41
1965385;40
1965387;34
1965390;43
1965391;42
1965395;42
1965405;44
1965411;66
1965472;19
1965473;36
1965474;25
1965515;24
1965528;26
1965548;30
1965556;30
1965557;25
1965558;27
1965559;30
1965560;37
1965562;34
1965563;29
1965565;28
1965566;32
1965567;31
1965568;37
1965570;29
1965572;32
1965573;28
1965580;31
1965581;32
1965583;26
1965584;33
1965585;25
1965586;31
1965587;26
1965588;35
1965589;29
1965591;23
1965592;37
1965594;30
1965595;31
1965596;28
1965597;34
1965599;28
1965600;26
1965601;30
1965671;21
1965679;36
1965685;32
1965686;28
1965692;21
1965696;20
1965697;24
1965704;30
1965710;25
1965714;28
1965718;22
1965809;24
1965814;28
1965815;32
1965819;27
1965832;29
1965841;29
1965849;29
1965854;32
1965855;33
1965864;34
1965868;29
1965871;29
1965875;24
1965887;23
1965891;22
1965894;28
1965896;26
1965904;30
1965917;27
1965923;29
1965933;31
1965942;26
1965947;27
1965951;32
1965956;24
1965970;27
1965995;21
1965999;25
1966022;31
1966024;28
1966028;32
1966032;28
1966034;24
1966045;31
1966219;26
1966231;28
1966232;22
1966324;32
1966335;35
1966346;25
1966350;21
1966386;22
1966390;24
1966402;33
1966405;28
1966409;44
1966414;37
1966448;21
1966493;18
1966502;24
1966505;26
1966530;25
1966539;23
1966556;21
1966622;28
1966624;23
1966625;31
1966630;21
1966639;24
1966642;24
1966652;30
1966653;37
1966655;22
1966661;21
1966665;28
1966666;26
1966671;28
1966673;26
1966676;20
1966677;28
1966678;24
1966681;29
1966686;27
1966688;26
1966690;26
1966691;23
1966693;23
1966695;39
1966697;26
1966699;28
1966702;29
1966709;30
1966711;24
1966712;24
1966717;22
1966719;32
1966721;23
1966737;17
1966742;30
1966746;23
1966747;24
1966748;21
1966753;33
1966756;29
1966757;34
1966764;29
1966766;31
1966768;27
1966875;28
1966877;26
1966879;36
1966881;28
1966883;28
1966914;25
1966915;21
1966919;23
1966925;31
1966945;35
1966946;32
1966948;38
1966949;44
1966950;29
1966952;36
1966987;25
1967053;24
1967057;25
1967058;20
1967062;22
1967063;27
1967065;24
1967069;23
1967074;26
1967084;25
1967086;27
1967088;26
1967092;19
1967095;20
1967099;25
1967104;29
1967105;28
1967108;25
1967110;20
1967119;27
1967125;21
1967138;30
1967140;19
1967144;20
1967151;22
1967153;22
1967156;23
1967157;23
1967158;24
1967163;33
1967172;22
1967180;22
1967181;31
1967183;30
1967185;27
1967192;32
1967194;27
1967196;29
1967197;25
1967200;24
1967203;32
1967207;30
1967208;33
1967216;30
1967218;30
1967220;24
1967221;22
1967225;30
1967232;28
1967236;33
1967241;20
1967252;34
1967338;30
1967339;35
1967340;33
1967345;35
1967346;33
1967347;38
1967389;28
1967392;33
1967393;21
1967394;29
1967395;26
1967398;31
1967400;25
1967401;28
1967403;29
1967405;31
1967407;29
1967408;31
1967410;27
1967431;32
1967435;25
1967440;35
1967442;39
1967444;36
1967446;28
1967447;30
1967448;31
1967451;26
1967454;30
1967457;28
1967486;33
1967497;30
1967508;23
1967511;34
1967514;37
1967515;24
1967516;32
1967517;28
1967522;36
1967528;29
1967530;28
1967565;25
1967567;25
1967574;29
1967575;31
1967593;30
1967594;28
1967599;24
1967602;26
1967606;23
1967607;38
1967608;28
1967612;31
1967616;24
1967617;39
1967623;21
1967625;34
1967626;38
1967628;29
1967629;22
1967630;30
1967635;23
1967636;29
1967638;35
1967691;37
1967710;30
1967713;33
1967719;26
1967726;28
1967727;32
1967740;27
1967750;32
1967752;26
1967753;26
1967757;31
1967758;30
1967762;37
1967767;38
1967770;23
1967772;24
1968003;23
1968005;23
1968010;29
1968020;21
1968035;27
1968068;26
1968081;46
1968090;29
1968102;50
1968108;42
1968112;28
1968115;53
1968116;52
1968118;36
1968125;46
1968185;18
1968201;25
1968205;23
1968215;25
1968219;25
1968222;22
1968256;35
1968257;30
1968258;36
1968259;23
1968268;24
1968270;22
1968271;24
1968272;24
1968285;24
1968300;24
1968309;24
1968312;38
1968316;18
1968317;29
1968336;29
1968375;32
1968381;24
1968402;25
1968603;25
1968635;26
1968646;25
1968686;27
1968691;34
1968743;23
1968744;23
1968845;29
1968846;25
1968847;32
1968848;31
1968850;25
1968851;28
1968853;24
1968854;21
1968855;25
1968856;27
1968857;27
1968858;34
1968860;27
1968945;20
1968949;31
1968951;31
1968967;28
1968994;25
1969115;19
1969153;29
1969159;38
1969165;38
1969166;26
1969167;23
1969169;34
1969170;21
1969173;24
1969174;32
1969176;27
1969177;31
1969178;26
1969179;29
1969180;27
1969181;27
1969182;28
1969195;25
1969196;33
1969199;26
1969202;30
1969203;32
1969204;24
1969212;21
1969213;31
1969216;34
1969217;32
1969218;37
1969239;32
1969253;31
1969283;27
1969305;24
1969315;30
1969322;23
1969324;22
1969332;21
1969337;22
1969351;23
1969353;26
1969457;21
1969461;25
1969546;23
1969547;23
1969562;48
1969603;31
1969607;24
1969628;34
1969716;24
1969721;20
1969767;32
1969769;23
1969772;25
1969785;28
1969797;24
1969800;22
1969815;26
1969830;27
1969964;25
1970190;24
1970191;23
1970194;26
1970196;34
1970200;34
1970203;29
1970210;30
1970213;23
1970214;25
1970215;26
1970260;25
1970262;29
1970263;26
1970264;31
1970265;35
1970266;32
1970267;28
1970268;20
1970269;33
1970272;20
1970274;30
1970277;23
1970280;20
1970291;33
1970294;26
1970295;26
1970296;25
1970300;25
1970338;27
1970367;34
1970495;27
1970497;29
1970500;37
1970502;27
1970505;26
1970507;30
1970512;25
1970514;32
1970517;32
1970522;22
1970524;30
1970546;36
1970548;29
1970572;26
1970731;29
1970765;29
1970792;37
1970796;34
1970797;29
1970800;40
1970827;29
1970870;17
1970891;40
1970892;39
1970896;26
1970898;36
1970905;29
1970907;45
1970910;58
1970912;28
1970917;34
1970921;45
1970925;26
1971188;22
1971368;21
1971438;25
1971542;26
1971668;22
1971678;42
1971686;26
1971698;19
1971702;21
1971717;23
1971723;21
1971736;31
1971737;28
1971759;31
1971874;28
1971903;26
1971904;33
1971905;29
1971909;27
1971910;37
1971911;25
1971917;30
1971919;28
1971921;27
1971922;28
1971923;26
1971927;24
1971929;27
1971932;28
1971934;26
1971940;26
1971941;28
1971942;25
1971945;29
1971948;28
1971950;29
1971952;24
1971955;27
1971956;30
1971958;30
1971960;26
1971963;26
1971965;27
1971968;23
1971973;29
1971974;30
1971975;31
1971976;27
1971978;30
1971980;29
1972005;21
1972007;24
1972040;22
1972064;25
1972066;28
1972075;23
1972078;25
1972084;33
1972087;39
1972088;28
1972089;30
1972090;23
1972093;23
1972099;26
1972102;29
1972105;32
1972110;25
1972111;30
1972113;28
1972115;27
1972116;22
1972117;25
1972121;33
1972123;20
1972127;31
1972132;41
1972133;23
1972138;37
1972168;30
1972171;31
1972173;26
1972180;27
1972182;23
1972183;25
1972185;33
1972186;31
1972187;27
1972189;34
1972190;29
1972191;26
1972193;36
1972196;25
1972199;29
1972203;34
1972212;22
1972226;22
1972229;28
1972230;26
1972233;36
1972234;25
1972236;27
1972240;29
1972247;24
1972248;27
1972249;33
1972251;21
1972254;31
1972256;23
1972261;28
1972266;28
1972268;27
1972274;32
1972275;30
1972277;31
1972288;33
1972291;22
1972293;27
1972309;29
1972337;28
1972341;26
1972343;30
1972344;35
1972347;21
1972351;22
1972352;24
1972355;22
1972356;21
1972357;22
1972358;23
1972360;26
1972361;27
1972364;26
1972365;23
1972367;27
1972368;33
1972425;22
1972512;26
1972513;26
1972514;22
1972515;32
1972516;21
1972517;24
1972518;23
1972519;27
1972522;25
1972523;29
1972524;27
1972525;25
1972526;31
1972527;23
1972528;24
1972542;26
1972543;23
1972545;24
1972546;30
1972549;24
1972550;22
1972551;29
1972567;23
1972569;30
1972599;27
1972612;26
1972613;28
1972627;33
1972634;35
1972636;23
1972643;25
1972646;25
1973010;23
1973027;33
1973052;20
1973077;30
1973084;30
1973086;28
1973090;23
1973092;25
1973101;20
1973102;27
1973106;25
1973123;20
1973127;19
1973132;27
1973201;31
1973202;32
1973203;25
1973205;25
1973207;21
1973208;20
1973209;31
1973210;27
1973211;20
1973212;21
1973213;30
1973215;33
1973217;18
1973218;19
1973219;18
1973227;22
1973314;32
1973345;24
1973355;24
1973385;30
1973408;20
1973409;24
1973411;31
1973414;29
1973451;25
1973456;30
1973457;22
1973459;29
1973460;34
1973461;29
1973464;24
1973467;29
1973468;27
1973469;27
1973470;27
1973471;22
1973477;24
1973564;25
1973925;44
1973931;28
1973934;23
1973936;59
1973939;25
1973942;46
1973994;28
1974002;36
1974033;28
1974038;25
1974040;34
1974048;27
1974049;29
1974065;30
1974072;33
1974087;27
1974090;27
1974096;31
1974097;27
1974102;35
1974105;45
1974106;34
1974110;27
1974115;30
1974120;25
1974131;25
1974133;33
1974144;35
1974151;23
1974152;32
1974168;23
1974169;26
1974176;36
1974177;29
1974185;27
1974186;22
1974192;25
1974201;24
1974203;29
1974207;29
1974208;21
1974212;25
1974215;32
1974216;31
1974233;35
1974237;25
1974242;30
1974247;23
1974249;23
1974253;20
1974255;19
1974256;23
1974257;28
1974260;22
1974261;29
1974263;21
1974289;33
1974290;26
1974302;26
1974304;27
1974314;27
1974316;30
1974317;22
1974324;24
1974335;36
1974349;30
1974672;23
1974721;24
1974724;27
1974822;28
1974825;28
1974835;45
1974845;25
1974850;60
1974855;42
1974858;41
1974865;62
1974875;42
1974881;48
1974883;29
1974890;44
1974898;43
1974900;51
1974905;24
1974913;33
1974916;34
1974918;27
1974919;24
1974922;25
1974931;33
1974933;29
1974936;29
1974938;28
1974942;29
1974944;31
1974948;26
1974950;23
1974951;34
1974952;23
1974954;32
1974957;27
1974965;31
1974979;30
1974987;28
1974988;25
1974990;29
1974993;34
1974999;33
1975000;33
1975003;34
1975006;20
1975020;19
1975054;27
1975075;25
1975237;23
1975390;34
1975420;24
1975454;19
1975455;20
1975465;28
1975792;31
1975800;40
1975826;27
1975829;24
1975874;25
1975895;22
1975948;19
1975955;25
1975967;28
1975982;21
1975988;21
1975991;38
1976002;27
1976006;31
1976010;26
1976014;24
1976022;31
1976100;26
1976238;33
1976250;35
1976306;29
1976319;21
1976333;22
1976398;26
1976404;30
1976411;38
1976416;43
1976419;23
1976421;24
1976426;28
1976431;30
1976436;28
1976441;29
1976442;23
1976449;27
1976452;26
1976455;25
1976458;26
1976460;31
1976465;30
1976466;25
1976467;31
1976469;26
1976473;26
1976476;32
1976479;31
1976480;24
1976481;30
1976486;34
1976487;26
1976489;29
1976490;31
1976491;27
1976496;23
1976497;34
1976500;29
1976502;24
1976503;29
1976506;25
1976507;25
1976512;32
1976519;37
1976524;28
1976527;28
1976530;33
1976534;24
1976537;26
1976538;32
1976540;22
1976541;21
1976544;27
1976545;23
1976547;33
1976551;24
1976553;43
1976556;26
1976562;35
1976567;27
1976570;33
1976571;23
1976752;24
1976755;22
1976773;23
1976786;28
1976843;29
1976851;30
1976854;55
1976857;42
1976860;31
1976863;48
1976864;35
1976867;52
1976869;35
1976873;40
1976875;45
1976879;37
1976922;27
1977055;30
1977075;23
1977095;25
1977101;20
1977103;28
1977111;33
1977114;23
1977128;26
1977132;26
1977147;27
1977148;25
1977153;25
1977159;30
1977161;29
1977174;23
1977180;27
1977185;29
1977192;18
1977277;30
1977286;24
1977314;20
1977402;28
1977421;24
1977618;15
1977623;28
1977633;35
1977651;27
1977658;22
1977660;29
1977663;41
1977667;27
1977670;24
1977671;25
1977672;23
1977673;33
1977678;29
1977687;31
1977695;32
1977696;27
1977698;25
1977699;22
1977704;27
1977707;29
1977709;27
1977715;23
1977717;29
1977724;25
1977730;27
1977733;29
1977736;25
1977745;29
1977750;28
1977753;25
1977754;25
1977760;28
1977765;23
1977770;21
1977773;25
1977775;30
1977778;25
1977781;24
1977782;24
1977785;31
1977788;26
1977804;32
1977805;22
1977808;24
1977810;24
1977821;19
1977826;30
1977829;31
1977839;24
1977842;25
1977843;26
1977847;35
1977850;26
1977854;31
1977856;39
1977857;28
1977858;63
1977859;27
1977860;28
1977861;24
1977863;30
1977865;33
1977867;25
1977868;24
1977870;26
1977871;21
1977873;28
1977878;29
1977879;28
1977880;33
1977882;28
1977891;28
1977894;27
1977897;26
1977899;35
1977906;30
1977908;40
1977910;24
1977911;21
1977912;27
1977921;23
1977926;32
1977927;26
1977948;29
1977960;32
1977963;25
1978047;23
1978055;30
1978067;27
1978106;25
1978492;21
1978514;19
1978541;18
1978642;26
1978663;28
1978759;29
1978973;47
1978995;29
1979019;22
1979050;25
1979109;33
1979110;23
1979114;35
1979168;42
1979597;23
1979680;26
1979712;39
1979715;27
1979718;28
1979721;31
1979732;21
1979734;18
1979738;29
1979817;30
1979870;30
1979881;27
1979904;33
1979929;31
1980008;26
1980033;21
1980109;26
1980115;24
1980116;21
1980119;23
1980122;25
1980125;31
1980126;25
1980135;22
1980140;23
1980141;24
1980142;24
1980143;25
1980149;25
1980152;20
1980153;27
1980161;24
1980201;20
1980226;24
1980230;28
1980244;21
1980454;24
1980471;26
1980485;28
1980513;37
1980555;25
1980587;23
1980700;26
1980754;24
1980759;26
1980783;28
1980789;22
1980815;28
1980818;39
1980822;35
1980825;36
1980826;28
1980827;28
1980829;34
1980833;28
1980835;29
1980838;34
1980847;37
1980848;38
1980851;31
1980852;29
1980857;33
1980863;27
1980864;36
1980865;39
1980867;28
1980870;21
1980872;30
1980873;27
1980875;31
1980877;29
1980879;26
1980880;25
1980882;27
1980884;36
1980886;33
1980887;23
1980900;36
1980902;25
1980935;24
1981010;29
1981039;28
1981046;34
1981054;27
1981055;32
1981058;23
1981059;24
1981060;22
1981061;33
1981066;27
1981067;22
1981068;40
1981069;35
1981070;27
1981071;27
1981072;23
1981073;29
1981075;28
1981077;38
1981079;25
1981081;28
1981083;24
1981084;29
1981085;28
1981088;23
1981089;25
1981090;21
1981092;26
1981096;39
1981099;36
1981103;23
1981119;33
1981124;30
1981126;35
1981130;33
1981131;26
1981132;24
1981143;37
1981149;25
1981151;24
1981154;25
1981156;33
1981157;36
1981160;26
1981167;25
1981168;26
1981169;20
1981171;24
1981180;37
1981181;24
1981185;29
1981186;27
1981195;27
1981196;34
1981197;31
1981202;22
1981204;24
1981206;25
1981214;34
1981224;23
1981295;27
1981375;24
1981393;23
1981397;21
1981426;21
1981463;29
1981464;30
1981466;33
1981468;21
1981469;25
1981471;21
1981475;32
1981476;27
1981479;26
1981480;26
1981481;42
1981485;21
1981495;23
1981502;23
1981504;29
1981513;25
1981519;34
1981521;37
1981530;31
1981537;37
1981538;37
1981540;37
1981546;28
1981547;28
1981548;30
1981549;25
1981553;35
1981556;29
1981558;27
1981564;40
1981567;23
1981581;31
1981582;21
1981585;26
1981587;31
1981595;27
1981596;22
1981600;27
1981602;24
1981603;26
1981760;23
1981764;28
1981766;22
1981775;29
1981785;27
1981864;28
1982069;27
1982106;31
1982385;22
1982687;31
1984746;25
1986723;19
1996131;26
1998595;21
2001756;22
2008688;29
2009155;18
2013977;22
2013979;30
2060840;25
2280513;21
2395918;22
2420628;18
2473438;22
2475379;29
2475381;22
2475718;23
2475949;19
2484588;25
2488129;25
2493835;27
2498186;35
2500123;36
2741697;19
2779021;29
3048371;27
3054235;19
3054369;23
3054982;32
3205098;28
3372543;23
3410133;29
3429662;27
3430817;27
3467316;34
3500048;26
3500057;31
3501795;20
3501797;29
3501806;30
3518182;19
3519160;40
3520241;25
3522948;23
3522949;39
3522950;25
3528309;35
3538178;22
3538789;24
3538833;26
3538849;25
3538850;28
3538856;29
3539612;20
3544811;26
3545959;22
3546509;26
3546884;22
3548556;18
3549696;40
3549727;28
3549769;21
3549843;35
3549844;29
3551502;28
3551754;38
3553297;29
3555644;34
3555841;35
3556435;23
3557190;23
3559388;23
3560626;19
3561050;17
3564160;34
3568176;25
3568177;24
3858909;28
4031141;21
4031142;29
4046164;23
4056654;23
4118049;25
4118990;30
4119083;21
4323582;23
4338221;23
4339445;19
4343340;20
4352676;19
4646304;27
4646625;19
4648370;22
4648450;28
4654306;24
4654427;23
4654577;18
4657612;29
4657613;28
4658108;23
4658110;21
4658111;21
4658294;19
4658690;31
4659538;29
4660198;25
4663897;27
4663942;28
4665280;21
4665325;24
4667034;35
4667830;24
4669223;25
4670929;24
4671406;23
4671773;27
4673099;21
4674332;31
4674385;28
4674386;22
4674449;27
4674643;18
4675010;34
4675455;19
4675589;19
4676165;23
4678565;26
4678919;16
4682462;22
4682465;16
4682686;19
4683606;20
4685648;28
4686764;21
4846399;23
4846905;20
4846949;24
4847700;23
4849459;23
4849478;24
4850481;36
4851484;26
4966765;25
4967517;21
4967799;27
4968593;26
4968750;24
4968786;24
4968848;20
4968898;21
4968900;24
4968901;23
4968909;19
4968911;23
4968996;27
4969017;17
4969026;35
4969435;23
4971180;28
4974188;27
4974930;22
4975207;19
4975921;26
4977456;29
4977511;20
4977607;24
4977609;25
4978022;23
4978246;18
4978819;20
4979108;25
4979112;23
4979196;27
4979553;23
4979554;23
4979555;22
4979556;24
4979557;23
4979558;23
4979560;23
4979563;24
4979564;17
4979565;25
4979566;24
4979624;32
4979790;21
4980004;28
4982175;24
4982762;26
4983537;32
4986655;22
9460001;25
1972077;26
1899865;45
1924402;21
